filename,label,npy_path
e00784,-1,./processed_spectrograms\e00784.npy
e00785,-1,./processed_spectrograms\e00785.npy
e00786,-1,./processed_spectrograms\e00786.npy
e00787,-1,./processed_spectrograms\e00787.npy
e00788,-1,./processed_spectrograms\e00788.npy
e00789,-1,./processed_spectrograms\e00789.npy
e00790,-1,./processed_spectrograms\e00790.npy
e00791,-1,./processed_spectrograms\e00791.npy
e00792,1,./processed_spectrograms\e00792.npy
e00793,-1,./processed_spectrograms\e00793.npy
e00794,-1,./processed_spectrograms\e00794.npy
e00795,-1,./processed_spectrograms\e00795.npy
e00796,-1,./processed_spectrograms\e00796.npy
e00797,-1,./processed_spectrograms\e00797.npy
e00798,-1,./processed_spectrograms\e00798.npy
e00799,-1,./processed_spectrograms\e00799.npy
e00800,-1,./processed_spectrograms\e00800.npy
e00801,-1,./processed_spectrograms\e00801.npy
e00802,-1,./processed_spectrograms\e00802.npy
e00803,-1,./processed_spectrograms\e00803.npy
e00804,-1,./processed_spectrograms\e00804.npy
e00805,-1,./processed_spectrograms\e00805.npy
e00806,-1,./processed_spectrograms\e00806.npy
e00807,-1,./processed_spectrograms\e00807.npy
e00808,-1,./processed_spectrograms\e00808.npy
e00809,-1,./processed_spectrograms\e00809.npy
e00810,-1,./processed_spectrograms\e00810.npy
e00811,1,./processed_spectrograms\e00811.npy
e00812,1,./processed_spectrograms\e00812.npy
e00813,-1,./processed_spectrograms\e00813.npy
e00814,-1,./processed_spectrograms\e00814.npy
e00815,-1,./processed_spectrograms\e00815.npy
e00816,-1,./processed_spectrograms\e00816.npy
e00817,-1,./processed_spectrograms\e00817.npy
e00818,-1,./processed_spectrograms\e00818.npy
e00819,-1,./processed_spectrograms\e00819.npy
e00820,-1,./processed_spectrograms\e00820.npy
e00821,-1,./processed_spectrograms\e00821.npy
e00822,-1,./processed_spectrograms\e00822.npy
e00823,-1,./processed_spectrograms\e00823.npy
e00824,1,./processed_spectrograms\e00824.npy
e00825,-1,./processed_spectrograms\e00825.npy
e00826,-1,./processed_spectrograms\e00826.npy
e00827,-1,./processed_spectrograms\e00827.npy
e00828,-1,./processed_spectrograms\e00828.npy
e00829,-1,./processed_spectrograms\e00829.npy
e00830,-1,./processed_spectrograms\e00830.npy
e00831,-1,./processed_spectrograms\e00831.npy
e00832,-1,./processed_spectrograms\e00832.npy
e00833,-1,./processed_spectrograms\e00833.npy
e00834,-1,./processed_spectrograms\e00834.npy
e00835,-1,./processed_spectrograms\e00835.npy
e00836,-1,./processed_spectrograms\e00836.npy
e00837,-1,./processed_spectrograms\e00837.npy
e00838,-1,./processed_spectrograms\e00838.npy
e00839,-1,./processed_spectrograms\e00839.npy
e00840,-1,./processed_spectrograms\e00840.npy
e00841,1,./processed_spectrograms\e00841.npy
e00842,-1,./processed_spectrograms\e00842.npy
e00843,-1,./processed_spectrograms\e00843.npy
e00844,-1,./processed_spectrograms\e00844.npy
e00845,-1,./processed_spectrograms\e00845.npy
e00846,-1,./processed_spectrograms\e00846.npy
e00847,1,./processed_spectrograms\e00847.npy
e00848,-1,./processed_spectrograms\e00848.npy
e00849,-1,./processed_spectrograms\e00849.npy
e00850,-1,./processed_spectrograms\e00850.npy
e00851,-1,./processed_spectrograms\e00851.npy
e00852,-1,./processed_spectrograms\e00852.npy
e00853,-1,./processed_spectrograms\e00853.npy
e00854,-1,./processed_spectrograms\e00854.npy
e00855,-1,./processed_spectrograms\e00855.npy
e00856,-1,./processed_spectrograms\e00856.npy
e00857,-1,./processed_spectrograms\e00857.npy
e00858,-1,./processed_spectrograms\e00858.npy
e00859,-1,./processed_spectrograms\e00859.npy
e00860,-1,./processed_spectrograms\e00860.npy
e00861,-1,./processed_spectrograms\e00861.npy
e00862,-1,./processed_spectrograms\e00862.npy
e00863,-1,./processed_spectrograms\e00863.npy
e00864,-1,./processed_spectrograms\e00864.npy
e00865,-1,./processed_spectrograms\e00865.npy
e00866,-1,./processed_spectrograms\e00866.npy
e00867,-1,./processed_spectrograms\e00867.npy
e00868,-1,./processed_spectrograms\e00868.npy
e00869,-1,./processed_spectrograms\e00869.npy
e00870,-1,./processed_spectrograms\e00870.npy
e00871,1,./processed_spectrograms\e00871.npy
e00872,-1,./processed_spectrograms\e00872.npy
e00873,-1,./processed_spectrograms\e00873.npy
e00874,-1,./processed_spectrograms\e00874.npy
e00875,-1,./processed_spectrograms\e00875.npy
e00876,-1,./processed_spectrograms\e00876.npy
e00877,-1,./processed_spectrograms\e00877.npy
e00878,-1,./processed_spectrograms\e00878.npy
e00879,-1,./processed_spectrograms\e00879.npy
e00880,1,./processed_spectrograms\e00880.npy
e00881,-1,./processed_spectrograms\e00881.npy
e00882,-1,./processed_spectrograms\e00882.npy
e00883,-1,./processed_spectrograms\e00883.npy
e00884,-1,./processed_spectrograms\e00884.npy
e00885,-1,./processed_spectrograms\e00885.npy
e00886,-1,./processed_spectrograms\e00886.npy
e00887,-1,./processed_spectrograms\e00887.npy
e00888,-1,./processed_spectrograms\e00888.npy
e00889,-1,./processed_spectrograms\e00889.npy
e00890,-1,./processed_spectrograms\e00890.npy
e00891,-1,./processed_spectrograms\e00891.npy
e00892,-1,./processed_spectrograms\e00892.npy
e00893,-1,./processed_spectrograms\e00893.npy
e00894,-1,./processed_spectrograms\e00894.npy
e00895,-1,./processed_spectrograms\e00895.npy
e00896,-1,./processed_spectrograms\e00896.npy
e00897,-1,./processed_spectrograms\e00897.npy
e00898,-1,./processed_spectrograms\e00898.npy
e00899,-1,./processed_spectrograms\e00899.npy
e00900,-1,./processed_spectrograms\e00900.npy
e00901,-1,./processed_spectrograms\e00901.npy
e00902,-1,./processed_spectrograms\e00902.npy
e00903,-1,./processed_spectrograms\e00903.npy
e00904,-1,./processed_spectrograms\e00904.npy
e00905,-1,./processed_spectrograms\e00905.npy
e00906,-1,./processed_spectrograms\e00906.npy
e00907,-1,./processed_spectrograms\e00907.npy
e00908,-1,./processed_spectrograms\e00908.npy
e00909,-1,./processed_spectrograms\e00909.npy
e00910,-1,./processed_spectrograms\e00910.npy
e00911,-1,./processed_spectrograms\e00911.npy
e00912,-1,./processed_spectrograms\e00912.npy
e00913,-1,./processed_spectrograms\e00913.npy
e00914,-1,./processed_spectrograms\e00914.npy
e00915,-1,./processed_spectrograms\e00915.npy
e00916,-1,./processed_spectrograms\e00916.npy
e00917,1,./processed_spectrograms\e00917.npy
e00918,-1,./processed_spectrograms\e00918.npy
e00919,-1,./processed_spectrograms\e00919.npy
e00920,-1,./processed_spectrograms\e00920.npy
e00921,1,./processed_spectrograms\e00921.npy
e00922,-1,./processed_spectrograms\e00922.npy
e00923,-1,./processed_spectrograms\e00923.npy
e00924,1,./processed_spectrograms\e00924.npy
e00925,1,./processed_spectrograms\e00925.npy
e00926,-1,./processed_spectrograms\e00926.npy
e00927,-1,./processed_spectrograms\e00927.npy
e00928,-1,./processed_spectrograms\e00928.npy
e00929,1,./processed_spectrograms\e00929.npy
e00930,-1,./processed_spectrograms\e00930.npy
e00931,-1,./processed_spectrograms\e00931.npy
e00932,-1,./processed_spectrograms\e00932.npy
e00933,-1,./processed_spectrograms\e00933.npy
e00934,-1,./processed_spectrograms\e00934.npy
e00935,1,./processed_spectrograms\e00935.npy
e00936,1,./processed_spectrograms\e00936.npy
e00937,-1,./processed_spectrograms\e00937.npy
e00938,-1,./processed_spectrograms\e00938.npy
e00939,-1,./processed_spectrograms\e00939.npy
e00940,-1,./processed_spectrograms\e00940.npy
e00941,-1,./processed_spectrograms\e00941.npy
e00942,-1,./processed_spectrograms\e00942.npy
e00943,-1,./processed_spectrograms\e00943.npy
e00944,-1,./processed_spectrograms\e00944.npy
e00945,-1,./processed_spectrograms\e00945.npy
e00946,-1,./processed_spectrograms\e00946.npy
e00947,-1,./processed_spectrograms\e00947.npy
e00948,-1,./processed_spectrograms\e00948.npy
e00949,-1,./processed_spectrograms\e00949.npy
e00950,-1,./processed_spectrograms\e00950.npy
e00951,-1,./processed_spectrograms\e00951.npy
e00952,-1,./processed_spectrograms\e00952.npy
e00953,-1,./processed_spectrograms\e00953.npy
e00954,-1,./processed_spectrograms\e00954.npy
e00955,-1,./processed_spectrograms\e00955.npy
e00956,-1,./processed_spectrograms\e00956.npy
e00957,-1,./processed_spectrograms\e00957.npy
e00958,-1,./processed_spectrograms\e00958.npy
e00959,-1,./processed_spectrograms\e00959.npy
e00960,-1,./processed_spectrograms\e00960.npy
e00961,-1,./processed_spectrograms\e00961.npy
e00962,-1,./processed_spectrograms\e00962.npy
e00963,-1,./processed_spectrograms\e00963.npy
e00964,-1,./processed_spectrograms\e00964.npy
e00965,-1,./processed_spectrograms\e00965.npy
e00966,-1,./processed_spectrograms\e00966.npy
e00967,1,./processed_spectrograms\e00967.npy
e00968,-1,./processed_spectrograms\e00968.npy
e00969,-1,./processed_spectrograms\e00969.npy
e00970,-1,./processed_spectrograms\e00970.npy
e00971,-1,./processed_spectrograms\e00971.npy
e00972,-1,./processed_spectrograms\e00972.npy
e00973,-1,./processed_spectrograms\e00973.npy
e00974,-1,./processed_spectrograms\e00974.npy
e00975,-1,./processed_spectrograms\e00975.npy
e00976,-1,./processed_spectrograms\e00976.npy
e00977,-1,./processed_spectrograms\e00977.npy
e00978,-1,./processed_spectrograms\e00978.npy
e00979,-1,./processed_spectrograms\e00979.npy
e00980,1,./processed_spectrograms\e00980.npy
e00981,-1,./processed_spectrograms\e00981.npy
e00982,-1,./processed_spectrograms\e00982.npy
e00983,-1,./processed_spectrograms\e00983.npy
e00984,-1,./processed_spectrograms\e00984.npy
e00985,-1,./processed_spectrograms\e00985.npy
e00986,-1,./processed_spectrograms\e00986.npy
e00987,-1,./processed_spectrograms\e00987.npy
e00988,-1,./processed_spectrograms\e00988.npy
e00989,-1,./processed_spectrograms\e00989.npy
e00990,-1,./processed_spectrograms\e00990.npy
e00991,-1,./processed_spectrograms\e00991.npy
e00992,-1,./processed_spectrograms\e00992.npy
e00993,-1,./processed_spectrograms\e00993.npy
e00994,-1,./processed_spectrograms\e00994.npy
e00995,-1,./processed_spectrograms\e00995.npy
e00996,-1,./processed_spectrograms\e00996.npy
e00997,-1,./processed_spectrograms\e00997.npy
e00998,1,./processed_spectrograms\e00998.npy
e00999,-1,./processed_spectrograms\e00999.npy
e01000,-1,./processed_spectrograms\e01000.npy
e01001,-1,./processed_spectrograms\e01001.npy
e01002,-1,./processed_spectrograms\e01002.npy
e01003,-1,./processed_spectrograms\e01003.npy
e01004,-1,./processed_spectrograms\e01004.npy
e01005,-1,./processed_spectrograms\e01005.npy
e01006,-1,./processed_spectrograms\e01006.npy
e01007,-1,./processed_spectrograms\e01007.npy
e01008,-1,./processed_spectrograms\e01008.npy
e01009,-1,./processed_spectrograms\e01009.npy
e01010,-1,./processed_spectrograms\e01010.npy
e01011,-1,./processed_spectrograms\e01011.npy
e01012,-1,./processed_spectrograms\e01012.npy
e01013,1,./processed_spectrograms\e01013.npy
e01014,-1,./processed_spectrograms\e01014.npy
e01015,-1,./processed_spectrograms\e01015.npy
e01016,1,./processed_spectrograms\e01016.npy
e01017,-1,./processed_spectrograms\e01017.npy
e01018,-1,./processed_spectrograms\e01018.npy
e01019,-1,./processed_spectrograms\e01019.npy
e01020,-1,./processed_spectrograms\e01020.npy
e01021,-1,./processed_spectrograms\e01021.npy
e01022,-1,./processed_spectrograms\e01022.npy
e01023,-1,./processed_spectrograms\e01023.npy
e01024,-1,./processed_spectrograms\e01024.npy
e01025,-1,./processed_spectrograms\e01025.npy
e01026,-1,./processed_spectrograms\e01026.npy
e01027,-1,./processed_spectrograms\e01027.npy
e01028,-1,./processed_spectrograms\e01028.npy
e01029,-1,./processed_spectrograms\e01029.npy
e01030,-1,./processed_spectrograms\e01030.npy
e01031,-1,./processed_spectrograms\e01031.npy
e01032,-1,./processed_spectrograms\e01032.npy
e01033,-1,./processed_spectrograms\e01033.npy
e01034,-1,./processed_spectrograms\e01034.npy
e01035,-1,./processed_spectrograms\e01035.npy
e01036,-1,./processed_spectrograms\e01036.npy
e01037,-1,./processed_spectrograms\e01037.npy
e01038,-1,./processed_spectrograms\e01038.npy
e01039,-1,./processed_spectrograms\e01039.npy
e01040,-1,./processed_spectrograms\e01040.npy
e01041,-1,./processed_spectrograms\e01041.npy
e01042,-1,./processed_spectrograms\e01042.npy
e01043,-1,./processed_spectrograms\e01043.npy
e01044,-1,./processed_spectrograms\e01044.npy
e01045,-1,./processed_spectrograms\e01045.npy
e01046,-1,./processed_spectrograms\e01046.npy
e01047,-1,./processed_spectrograms\e01047.npy
e01048,-1,./processed_spectrograms\e01048.npy
e01049,-1,./processed_spectrograms\e01049.npy
e01050,-1,./processed_spectrograms\e01050.npy
e01051,-1,./processed_spectrograms\e01051.npy
e01052,-1,./processed_spectrograms\e01052.npy
e01053,-1,./processed_spectrograms\e01053.npy
e01054,-1,./processed_spectrograms\e01054.npy
e01055,1,./processed_spectrograms\e01055.npy
e01056,-1,./processed_spectrograms\e01056.npy
e01057,-1,./processed_spectrograms\e01057.npy
e01058,-1,./processed_spectrograms\e01058.npy
e01059,-1,./processed_spectrograms\e01059.npy
e01060,-1,./processed_spectrograms\e01060.npy
e01061,-1,./processed_spectrograms\e01061.npy
e01062,1,./processed_spectrograms\e01062.npy
e01063,-1,./processed_spectrograms\e01063.npy
e01064,-1,./processed_spectrograms\e01064.npy
e01065,-1,./processed_spectrograms\e01065.npy
e01066,-1,./processed_spectrograms\e01066.npy
e01067,-1,./processed_spectrograms\e01067.npy
e01068,-1,./processed_spectrograms\e01068.npy
e01069,-1,./processed_spectrograms\e01069.npy
e01070,-1,./processed_spectrograms\e01070.npy
e01071,-1,./processed_spectrograms\e01071.npy
e01072,-1,./processed_spectrograms\e01072.npy
e01073,-1,./processed_spectrograms\e01073.npy
e01074,-1,./processed_spectrograms\e01074.npy
e01075,-1,./processed_spectrograms\e01075.npy
e01076,-1,./processed_spectrograms\e01076.npy
e01077,-1,./processed_spectrograms\e01077.npy
e01078,-1,./processed_spectrograms\e01078.npy
e01079,-1,./processed_spectrograms\e01079.npy
e01080,-1,./processed_spectrograms\e01080.npy
e01081,-1,./processed_spectrograms\e01081.npy
e01082,-1,./processed_spectrograms\e01082.npy
e01083,-1,./processed_spectrograms\e01083.npy
e01084,1,./processed_spectrograms\e01084.npy
e01085,-1,./processed_spectrograms\e01085.npy
e01086,-1,./processed_spectrograms\e01086.npy
e01087,-1,./processed_spectrograms\e01087.npy
e01088,-1,./processed_spectrograms\e01088.npy
e01089,-1,./processed_spectrograms\e01089.npy
e01090,-1,./processed_spectrograms\e01090.npy
e01091,-1,./processed_spectrograms\e01091.npy
e01092,-1,./processed_spectrograms\e01092.npy
e01093,-1,./processed_spectrograms\e01093.npy
e01094,-1,./processed_spectrograms\e01094.npy
e01095,-1,./processed_spectrograms\e01095.npy
e01096,-1,./processed_spectrograms\e01096.npy
e01097,1,./processed_spectrograms\e01097.npy
e01098,-1,./processed_spectrograms\e01098.npy
e01099,-1,./processed_spectrograms\e01099.npy
e01100,-1,./processed_spectrograms\e01100.npy
e01101,-1,./processed_spectrograms\e01101.npy
e01102,-1,./processed_spectrograms\e01102.npy
e01103,-1,./processed_spectrograms\e01103.npy
e01104,-1,./processed_spectrograms\e01104.npy
e01105,1,./processed_spectrograms\e01105.npy
e01106,-1,./processed_spectrograms\e01106.npy
e01107,-1,./processed_spectrograms\e01107.npy
e01108,-1,./processed_spectrograms\e01108.npy
e01109,-1,./processed_spectrograms\e01109.npy
e01110,-1,./processed_spectrograms\e01110.npy
e01111,-1,./processed_spectrograms\e01111.npy
e01112,-1,./processed_spectrograms\e01112.npy
e01113,-1,./processed_spectrograms\e01113.npy
e01114,-1,./processed_spectrograms\e01114.npy
e01115,1,./processed_spectrograms\e01115.npy
e01116,-1,./processed_spectrograms\e01116.npy
e01117,-1,./processed_spectrograms\e01117.npy
e01118,-1,./processed_spectrograms\e01118.npy
e01119,-1,./processed_spectrograms\e01119.npy
e01120,-1,./processed_spectrograms\e01120.npy
e01121,-1,./processed_spectrograms\e01121.npy
e01122,-1,./processed_spectrograms\e01122.npy
e01123,-1,./processed_spectrograms\e01123.npy
e01124,-1,./processed_spectrograms\e01124.npy
e01125,-1,./processed_spectrograms\e01125.npy
e01126,-1,./processed_spectrograms\e01126.npy
e01127,-1,./processed_spectrograms\e01127.npy
e01128,-1,./processed_spectrograms\e01128.npy
e01129,-1,./processed_spectrograms\e01129.npy
e01130,-1,./processed_spectrograms\e01130.npy
e01131,-1,./processed_spectrograms\e01131.npy
e01132,-1,./processed_spectrograms\e01132.npy
e01133,-1,./processed_spectrograms\e01133.npy
e01134,-1,./processed_spectrograms\e01134.npy
e01135,-1,./processed_spectrograms\e01135.npy
e01136,-1,./processed_spectrograms\e01136.npy
e01137,-1,./processed_spectrograms\e01137.npy
e01138,-1,./processed_spectrograms\e01138.npy
e01139,-1,./processed_spectrograms\e01139.npy
e01140,-1,./processed_spectrograms\e01140.npy
e01141,-1,./processed_spectrograms\e01141.npy
e01142,-1,./processed_spectrograms\e01142.npy
e01143,-1,./processed_spectrograms\e01143.npy
e01144,-1,./processed_spectrograms\e01144.npy
e01145,-1,./processed_spectrograms\e01145.npy
e01146,-1,./processed_spectrograms\e01146.npy
e01147,-1,./processed_spectrograms\e01147.npy
e01148,-1,./processed_spectrograms\e01148.npy
e01149,-1,./processed_spectrograms\e01149.npy
e01150,-1,./processed_spectrograms\e01150.npy
e01151,-1,./processed_spectrograms\e01151.npy
e01152,-1,./processed_spectrograms\e01152.npy
e01153,-1,./processed_spectrograms\e01153.npy
e01154,-1,./processed_spectrograms\e01154.npy
e01155,-1,./processed_spectrograms\e01155.npy
e01156,-1,./processed_spectrograms\e01156.npy
e01157,-1,./processed_spectrograms\e01157.npy
e01158,-1,./processed_spectrograms\e01158.npy
e01159,-1,./processed_spectrograms\e01159.npy
e01160,1,./processed_spectrograms\e01160.npy
e01161,-1,./processed_spectrograms\e01161.npy
e01162,-1,./processed_spectrograms\e01162.npy
e01163,-1,./processed_spectrograms\e01163.npy
e01164,-1,./processed_spectrograms\e01164.npy
e01165,-1,./processed_spectrograms\e01165.npy
e01166,-1,./processed_spectrograms\e01166.npy
e01167,-1,./processed_spectrograms\e01167.npy
e01168,-1,./processed_spectrograms\e01168.npy
e01169,-1,./processed_spectrograms\e01169.npy
e01170,-1,./processed_spectrograms\e01170.npy
e01171,-1,./processed_spectrograms\e01171.npy
e01172,-1,./processed_spectrograms\e01172.npy
e01173,-1,./processed_spectrograms\e01173.npy
e01174,-1,./processed_spectrograms\e01174.npy
e01175,-1,./processed_spectrograms\e01175.npy
e01176,-1,./processed_spectrograms\e01176.npy
e01177,-1,./processed_spectrograms\e01177.npy
e01178,-1,./processed_spectrograms\e01178.npy
e01179,-1,./processed_spectrograms\e01179.npy
e01180,-1,./processed_spectrograms\e01180.npy
e01181,-1,./processed_spectrograms\e01181.npy
e01182,-1,./processed_spectrograms\e01182.npy
e01183,-1,./processed_spectrograms\e01183.npy
e01184,-1,./processed_spectrograms\e01184.npy
e01185,-1,./processed_spectrograms\e01185.npy
e01186,-1,./processed_spectrograms\e01186.npy
e01187,-1,./processed_spectrograms\e01187.npy
e01188,-1,./processed_spectrograms\e01188.npy
e01189,-1,./processed_spectrograms\e01189.npy
e01190,-1,./processed_spectrograms\e01190.npy
e01191,-1,./processed_spectrograms\e01191.npy
e01192,-1,./processed_spectrograms\e01192.npy
e01193,-1,./processed_spectrograms\e01193.npy
e01194,-1,./processed_spectrograms\e01194.npy
e01195,-1,./processed_spectrograms\e01195.npy
e01196,-1,./processed_spectrograms\e01196.npy
e01197,-1,./processed_spectrograms\e01197.npy
e01198,-1,./processed_spectrograms\e01198.npy
e01199,-1,./processed_spectrograms\e01199.npy
e01200,-1,./processed_spectrograms\e01200.npy
e01201,-1,./processed_spectrograms\e01201.npy
e01202,-1,./processed_spectrograms\e01202.npy
e01203,-1,./processed_spectrograms\e01203.npy
e01204,-1,./processed_spectrograms\e01204.npy
e01205,1,./processed_spectrograms\e01205.npy
e01206,-1,./processed_spectrograms\e01206.npy
e01207,-1,./processed_spectrograms\e01207.npy
e01208,-1,./processed_spectrograms\e01208.npy
e01209,-1,./processed_spectrograms\e01209.npy
e01210,-1,./processed_spectrograms\e01210.npy
e01211,-1,./processed_spectrograms\e01211.npy
e01212,-1,./processed_spectrograms\e01212.npy
e01213,-1,./processed_spectrograms\e01213.npy
e01214,-1,./processed_spectrograms\e01214.npy
e01215,1,./processed_spectrograms\e01215.npy
e01216,-1,./processed_spectrograms\e01216.npy
e01217,-1,./processed_spectrograms\e01217.npy
e01218,1,./processed_spectrograms\e01218.npy
e01219,-1,./processed_spectrograms\e01219.npy
e01220,-1,./processed_spectrograms\e01220.npy
e01221,-1,./processed_spectrograms\e01221.npy
e01222,-1,./processed_spectrograms\e01222.npy
e01223,-1,./processed_spectrograms\e01223.npy
e01224,-1,./processed_spectrograms\e01224.npy
e01225,-1,./processed_spectrograms\e01225.npy
e01226,1,./processed_spectrograms\e01226.npy
e01227,-1,./processed_spectrograms\e01227.npy
e01228,-1,./processed_spectrograms\e01228.npy
e01229,-1,./processed_spectrograms\e01229.npy
e01230,-1,./processed_spectrograms\e01230.npy
e01231,-1,./processed_spectrograms\e01231.npy
e01232,-1,./processed_spectrograms\e01232.npy
e01233,-1,./processed_spectrograms\e01233.npy
e01234,-1,./processed_spectrograms\e01234.npy
e01235,-1,./processed_spectrograms\e01235.npy
e01236,-1,./processed_spectrograms\e01236.npy
e01237,1,./processed_spectrograms\e01237.npy
e01238,-1,./processed_spectrograms\e01238.npy
e01239,-1,./processed_spectrograms\e01239.npy
e01240,-1,./processed_spectrograms\e01240.npy
e01241,-1,./processed_spectrograms\e01241.npy
e01242,-1,./processed_spectrograms\e01242.npy
e01243,-1,./processed_spectrograms\e01243.npy
e01244,-1,./processed_spectrograms\e01244.npy
e01245,-1,./processed_spectrograms\e01245.npy
e01246,1,./processed_spectrograms\e01246.npy
e01247,-1,./processed_spectrograms\e01247.npy
e01248,-1,./processed_spectrograms\e01248.npy
e01249,-1,./processed_spectrograms\e01249.npy
e01250,-1,./processed_spectrograms\e01250.npy
e01251,-1,./processed_spectrograms\e01251.npy
e01252,-1,./processed_spectrograms\e01252.npy
e01253,-1,./processed_spectrograms\e01253.npy
e01254,-1,./processed_spectrograms\e01254.npy
e01255,-1,./processed_spectrograms\e01255.npy
e01256,1,./processed_spectrograms\e01256.npy
e01257,-1,./processed_spectrograms\e01257.npy
e01258,-1,./processed_spectrograms\e01258.npy
e01259,-1,./processed_spectrograms\e01259.npy
e01260,-1,./processed_spectrograms\e01260.npy
e01261,-1,./processed_spectrograms\e01261.npy
e01262,-1,./processed_spectrograms\e01262.npy
e01263,1,./processed_spectrograms\e01263.npy
e01264,-1,./processed_spectrograms\e01264.npy
e01265,-1,./processed_spectrograms\e01265.npy
e01266,-1,./processed_spectrograms\e01266.npy
e01267,-1,./processed_spectrograms\e01267.npy
e01268,-1,./processed_spectrograms\e01268.npy
e01269,-1,./processed_spectrograms\e01269.npy
e01270,-1,./processed_spectrograms\e01270.npy
e01271,-1,./processed_spectrograms\e01271.npy
e01272,1,./processed_spectrograms\e01272.npy
e01273,-1,./processed_spectrograms\e01273.npy
e01274,-1,./processed_spectrograms\e01274.npy
e01275,-1,./processed_spectrograms\e01275.npy
e01276,-1,./processed_spectrograms\e01276.npy
e01277,-1,./processed_spectrograms\e01277.npy
e01278,-1,./processed_spectrograms\e01278.npy
e01279,-1,./processed_spectrograms\e01279.npy
e01280,1,./processed_spectrograms\e01280.npy
e01281,-1,./processed_spectrograms\e01281.npy
e01282,-1,./processed_spectrograms\e01282.npy
e01283,-1,./processed_spectrograms\e01283.npy
e01284,1,./processed_spectrograms\e01284.npy
e01285,-1,./processed_spectrograms\e01285.npy
e01286,-1,./processed_spectrograms\e01286.npy
e01287,-1,./processed_spectrograms\e01287.npy
e01288,-1,./processed_spectrograms\e01288.npy
e01289,1,./processed_spectrograms\e01289.npy
e01290,-1,./processed_spectrograms\e01290.npy
e01291,-1,./processed_spectrograms\e01291.npy
e01292,-1,./processed_spectrograms\e01292.npy
e01293,-1,./processed_spectrograms\e01293.npy
e01294,-1,./processed_spectrograms\e01294.npy
e01295,-1,./processed_spectrograms\e01295.npy
e01296,-1,./processed_spectrograms\e01296.npy
e01297,-1,./processed_spectrograms\e01297.npy
e01298,1,./processed_spectrograms\e01298.npy
e01299,1,./processed_spectrograms\e01299.npy
e01300,-1,./processed_spectrograms\e01300.npy
e01301,-1,./processed_spectrograms\e01301.npy
e01302,-1,./processed_spectrograms\e01302.npy
e01303,-1,./processed_spectrograms\e01303.npy
e01304,-1,./processed_spectrograms\e01304.npy
e01305,-1,./processed_spectrograms\e01305.npy
e01306,-1,./processed_spectrograms\e01306.npy
e01307,1,./processed_spectrograms\e01307.npy
e01308,-1,./processed_spectrograms\e01308.npy
e01309,-1,./processed_spectrograms\e01309.npy
e01310,-1,./processed_spectrograms\e01310.npy
e01311,-1,./processed_spectrograms\e01311.npy
e01312,-1,./processed_spectrograms\e01312.npy
e01313,-1,./processed_spectrograms\e01313.npy
e01314,-1,./processed_spectrograms\e01314.npy
e01315,-1,./processed_spectrograms\e01315.npy
e01316,-1,./processed_spectrograms\e01316.npy
e01317,-1,./processed_spectrograms\e01317.npy
e01318,-1,./processed_spectrograms\e01318.npy
e01319,-1,./processed_spectrograms\e01319.npy
e01320,-1,./processed_spectrograms\e01320.npy
e01321,-1,./processed_spectrograms\e01321.npy
e01322,-1,./processed_spectrograms\e01322.npy
e01323,-1,./processed_spectrograms\e01323.npy
e01324,-1,./processed_spectrograms\e01324.npy
e01325,-1,./processed_spectrograms\e01325.npy
e01326,-1,./processed_spectrograms\e01326.npy
e01327,-1,./processed_spectrograms\e01327.npy
e01328,-1,./processed_spectrograms\e01328.npy
e01329,-1,./processed_spectrograms\e01329.npy
e01330,-1,./processed_spectrograms\e01330.npy
e01331,-1,./processed_spectrograms\e01331.npy
e01332,-1,./processed_spectrograms\e01332.npy
e01333,-1,./processed_spectrograms\e01333.npy
e01334,-1,./processed_spectrograms\e01334.npy
e01335,-1,./processed_spectrograms\e01335.npy
e01336,-1,./processed_spectrograms\e01336.npy
e01337,-1,./processed_spectrograms\e01337.npy
e01338,-1,./processed_spectrograms\e01338.npy
e01339,-1,./processed_spectrograms\e01339.npy
e01340,-1,./processed_spectrograms\e01340.npy
e01341,1,./processed_spectrograms\e01341.npy
e01342,-1,./processed_spectrograms\e01342.npy
e01343,-1,./processed_spectrograms\e01343.npy
e01344,-1,./processed_spectrograms\e01344.npy
e01345,-1,./processed_spectrograms\e01345.npy
e01346,-1,./processed_spectrograms\e01346.npy
e01347,-1,./processed_spectrograms\e01347.npy
e01348,-1,./processed_spectrograms\e01348.npy
e01349,-1,./processed_spectrograms\e01349.npy
e01350,-1,./processed_spectrograms\e01350.npy
e01351,1,./processed_spectrograms\e01351.npy
e01352,-1,./processed_spectrograms\e01352.npy
e01353,-1,./processed_spectrograms\e01353.npy
e01354,-1,./processed_spectrograms\e01354.npy
e01355,-1,./processed_spectrograms\e01355.npy
e01356,-1,./processed_spectrograms\e01356.npy
e01357,-1,./processed_spectrograms\e01357.npy
e01358,-1,./processed_spectrograms\e01358.npy
e01359,-1,./processed_spectrograms\e01359.npy
e01360,-1,./processed_spectrograms\e01360.npy
e01361,-1,./processed_spectrograms\e01361.npy
e01362,-1,./processed_spectrograms\e01362.npy
e01363,-1,./processed_spectrograms\e01363.npy
e01364,-1,./processed_spectrograms\e01364.npy
e01365,1,./processed_spectrograms\e01365.npy
e01366,-1,./processed_spectrograms\e01366.npy
e01367,1,./processed_spectrograms\e01367.npy
